Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber,Sales,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
Japan,"Tokyo Collectables, Ltd",Small,2004,Motorcycles,Motorcycles,11/23/2004,$0.00M,10339,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",11/23/2004,Small,November,11,118,Q4,4,40,+81 3 3584 0555,106-0032,S10_2016,4,Q4,Tokyo,Shipped,Japan,68.92,2004,2004,40
Australia,Souveniers And Things Co.,Small,2004,Motorcycles,Motorcycles,12/17/2004,$0.00M,10361,$0.00M,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Souveniers And Things Co.,1,Souveniers And Things Co.,12/17/2004,Small,December,12,118,Q4,8,26,+61 2 9495 8555,2067,S10_2016,4,Q4,NSW,Shipped,APAC,51.15,2004,2004,26
Australia,"Australian Gift Network, Co",Medium,2005,Motorcycles,Motorcycles,2/2/2005,$0.01M,10374,$0.01M,31 Duncan St. West End,,South Brisbane,Tony,Calaghan,"Australian Gift Network, Co",1,"Australian Gift Network, Co",2/2/2005,Medium,February,2,118,Q1,5,39,61-7-3844-6555,4101,S10_2016,1,Q1,Queensland,Shipped,APAC,100,2005,2005,39
US,FunGiftIdeas.com,Small,2005,Motorcycles,Motorcycles,3/3/2005,$0.00M,10388,$0.00M,1785 First Street,,New Bedford,Violeta,Benitez,FunGiftIdeas.com,1,FunGiftIdeas.com,3/3/2005,Small,March,3,118,Q1,5,50,5085552555,50553,S10_2016,1,Q1,MA,Shipped,NA,44.51,2005,2005,50
France,Auto Canal Petit,Medium,2005,Motorcycles,Motorcycles,4/7/2005,$0.01M,10402,$0.01M,"25, rue Lauriston",,Paris,Dominique,Perrier,Auto Canal Petit,1,Auto Canal Petit,4/7/2005,Medium,April,4,118,Q2,1,45,(1) 47.55.6555,75016,S10_2016,2,Q2,,Shipped,EMEA,100,2005,2005,45
Spain,Euro Shopping Channel,Medium,2005,Motorcycles,Motorcycles,5/13/2005,$0.01M,10417,$0.01M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,5/13/2005,Medium,May,5,118,Q2,5,45,(91) 555 94 44,28034,S10_2016,2,Q2,,Disputed,EMEA,100,2005,2005,45
US,Land of Toys Inc.,Medium,2003,Motorcycles,Motorcycles,2/24/2003,$0.01M,10107,$0.01M,897 Long Airport Avenue,,NYC,Kwai,Yu,Land of Toys Inc.,1,Land of Toys Inc.,2/24/2003,Medium,February,2,193,Q1,4,27,2125557818,10022,S10_4698,1,Q1,NY,Shipped,NA,100,2003,2003,27
Australia,"Australian Collectors, Co.",Large,2003,Motorcycles,Motorcycles,4/29/2003,$0.01M,10120,$0.01M,636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,"Australian Collectors, Co.",1,"Australian Collectors, Co.",4/29/2003,Large,April,4,193,Q2,2,46,03 9520 4555,3004,S10_4698,2,Q2,Victoria,Shipped,APAC,100,2003,2003,46
France,Lyon Souveniers,Large,2003,Motorcycles,Motorcycles,7/1/2003,$0.01M,10134,$0.01M,27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,Lyon Souveniers,1,Lyon Souveniers,7/1/2003,Large,July,7,193,Q3,4,31,+33 1 46 62 7555,75508,S10_4698,3,Q3,,Shipped,EMEA,100,2003,2003,31
US,Toys4GrownUps.com,Medium,2003,Motorcycles,Motorcycles,8/25/2003,$0.01M,10145,$0.01M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,8/25/2003,Medium,August,8,193,Q3,8,33,6265557265,90003,S10_4698,3,Q3,CA,Shipped,NA,100,2003,2003,33
US,Corporate Gift Ideas Co.,Medium,2003,Motorcycles,Motorcycles,10/10/2003,$0.00M,10159,$0.00M,7734 Strong St.,,San Francisco,Julie,Brown,Corporate Gift Ideas Co.,1,Corporate Gift Ideas Co.,10/10/2003,Medium,October,10,193,Q4,16,22,6505551386,,S10_4698,4,Q4,CA,Shipped,NA,100,2003,2003,22
US,Technics Stores Inc.,Medium,2003,Motorcycles,Motorcycles,10/28/2003,$0.00M,10168,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,10/28/2003,Medium,October,10,193,Q4,3,20,6505556809,94217,S10_4698,4,Q4,CA,Shipped,NA,100,2003,2003,20
France,Daedalus Designs Imports,Large,2003,Motorcycles,Motorcycles,11/11/2003,$0.01M,10180,$0.01M,"184, chausse de Tournai",,Lille,Martine,Rance,Daedalus Designs Imports,1,Daedalus Designs Imports,11/11/2003,Large,November,11,193,Q4,11,41,20.16.1555,59000,S10_4698,4,Q4,,Shipped,EMEA,100,2003,2003,41
Norway,Herkku Gifts,Large,2003,Motorcycles,Motorcycles,11/18/2003,$0.01M,10188,$0.01M,"Drammen 121, PR 744 Sentrum",,Bergen,Veysel,Oeztan,Herkku Gifts,1,Herkku Gifts,11/18/2003,Large,November,11,193,Q4,3,45,+47 2267 3215,N 5804,S10_4698,4,Q4,,Shipped,EMEA,100,2003,2003,45
US,Mini Wheels Co.,Large,2003,Motorcycles,Motorcycles,12/1/2003,$0.01M,10201,$0.01M,5557 North Pendale Street,,San Francisco,Julie,Murphy,Mini Wheels Co.,1,Mini Wheels Co.,12/1/2003,Large,December,12,193,Q4,4,49,6505555787,,S10_4698,4,Q4,CA,Shipped,NA,100,2003,2003,49
Japan,Osaka Souveniers Co.,Medium,2004,Motorcycles,Motorcycles,1/12/2004,$0.01M,10210,$0.01M,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Mory,Kentary,Osaka Souveniers Co.,1,Osaka Souveniers Co.,1/12/2004,Medium,January,1,193,Q1,1,34,+81 06 6342 5555,530-0003,S10_4698,1,Q1,Osaka,Shipped,Japan,100,2004,2004,34
Australia,"Australian Collectors, Co.",Large,2004,Motorcycles,Motorcycles,2/20/2004,$0.01M,10223,$0.01M,636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,"Australian Collectors, Co.",1,"Australian Collectors, Co.",2/20/2004,Large,February,2,193,Q1,3,49,03 9520 4555,3004,S10_4698,1,Q1,Victoria,Shipped,APAC,100,2004,2004,49
US,Vitachrome Inc.,Large,2004,Motorcycles,Motorcycles,4/5/2004,$0.01M,10237,$0.01M,2678 Kingston Rd.,Suite 101,NYC,Michael,Frick,Vitachrome Inc.,1,Vitachrome Inc.,4/5/2004,Large,April,4,193,Q2,9,39,2125551500,10022,S10_4698,2,Q2,NY,Shipped,NA,100,2004,2004,39
US,Tekni Collectables Inc.,Large,2004,Motorcycles,Motorcycles,5/18/2004,$0.01M,10251,$0.01M,7476 Moss Rd.,,Newark,William,Brown,Tekni Collectables Inc.,1,Tekni Collectables Inc.,5/18/2004,Large,May,5,193,Q2,4,43,2015559350,94019,S10_4698,2,Q2,NJ,Shipped,NA,100,2004,2004,43
US,Gift Depot Inc.,Large,2004,Motorcycles,Motorcycles,6/28/2004,$0.01M,10263,$0.01M,25593 South Bay Ln.,,Bridgewater,Julie,King,Gift Depot Inc.,1,Gift Depot Inc.,6/28/2004,Large,June,6,193,Q2,4,41,2035552570,97562,S10_4698,2,Q2,CT,Shipped,NA,100,2004,2004,41
France,La Rochelle Gifts,Medium,2004,Motorcycles,Motorcycles,7/23/2004,$0.01M,10275,$0.01M,"67, rue des Cinquante Otages",,Nantes,Janine,Labrune,La Rochelle Gifts,1,La Rochelle Gifts,7/23/2004,Medium,July,7,193,Q3,3,36,40.67.8555,44000,S10_4698,3,Q3,,Shipped,EMEA,100,2004,2004,36
US,Marta's Replicas Co.,Medium,2004,Motorcycles,Motorcycles,8/27/2004,$0.01M,10285,$0.01M,39323 Spinnaker Dr.,,Cambridge,Marta,Hernandez,Marta's Replicas Co.,1,Marta's Replicas Co.,8/27/2004,Medium,August,8,193,Q3,8,27,6175558555,51247,S10_4698,3,Q3,MA,Shipped,NA,100,2004,2004,27
Finland,"Toys of Finland, Co.",Medium,2004,Motorcycles,Motorcycles,9/30/2004,$0.01M,10299,$0.01M,Keskuskatu 45,,Helsinki,Matti,Karttunen,"Toys of Finland, Co.",1,"Toys of Finland, Co.",9/30/2004,Medium,September,9,193,Q3,11,29,90-224 8555,21240,S10_4698,3,Q3,,Shipped,EMEA,100,2004,2004,29
US,Mini Classics,Medium,2004,Motorcycles,Motorcycles,10/15/2004,$0.00M,10308,$0.00M,3758 North Pendale Street,,White Plains,Steve,Frick,Mini Classics,1,Mini Classics,10/15/2004,Medium,October,10,193,Q4,1,20,9145554562,24067,S10_4698,4,Q4,NY,Shipped,NA,100,2004,2004,20
US,Diecast Classics Inc.,Large,2004,Motorcycles,Motorcycles,11/2/2004,$0.01M,10318,$0.01M,7586 Pompton St.,,Allentown,Kyung,Yu,Diecast Classics Inc.,1,Diecast Classics Inc.,11/2/2004,Large,November,11,193,Q4,3,37,2155551555,70267,S10_4698,4,Q4,PA,Shipped,NA,100,2004,2004,37
US,Land of Toys Inc.,Medium,2004,Motorcycles,Motorcycles,11/15/2004,$0.01M,10329,$0.01M,897 Long Airport Avenue,,NYC,Kwai,Yu,Land of Toys Inc.,1,Land of Toys Inc.,11/15/2004,Medium,November,11,193,Q4,3,26,2125557818,10022,S10_4698,4,Q4,NY,Shipped,NA,100,2004,2004,26
Japan,"Tokyo Collectables, Ltd",Small,2004,Motorcycles,Motorcycles,11/23/2004,$0.00M,10339,$0.00M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",11/23/2004,Small,November,11,193,Q4,3,39,+81 3 3584 0555,106-0032,S10_4698,4,Q4,Tokyo,Shipped,Japan,76.67,2004,2004,39
US,Technics Stores Inc.,Medium,2005,Motorcycles,Motorcycles,1/5/2005,$0.00M,10362,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,1/5/2005,Medium,January,1,193,Q1,4,22,6505556809,94217,S10_4698,1,Q1,CA,Shipped,NA,100,2005,2005,22
Australia,"Australian Gift Network, Co",Medium,2005,Motorcycles,Motorcycles,2/2/2005,$0.00M,10374,$0.00M,31 Duncan St. West End,,South Brisbane,Tony,Calaghan,"Australian Gift Network, Co",1,"Australian Gift Network, Co",2/2/2005,Medium,February,2,193,Q1,1,22,61-7-3844-6555,4101,S10_4698,1,Q1,Queensland,Shipped,APAC,100,2005,2005,22
US,FunGiftIdeas.com,Small,2005,Motorcycles,Motorcycles,3/3/2005,$0.00M,10388,$0.00M,1785 First Street,,New Bedford,Violeta,Benitez,FunGiftIdeas.com,1,FunGiftIdeas.com,3/3/2005,Small,March,3,193,Q1,7,21,5085552555,50553,S10_4698,1,Q1,MA,Shipped,NA,86.77,2005,2005,21
UK,"UK Collectables, Ltd.",Large,2005,Motorcycles,Motorcycles,4/8/2005,$0.01M,10403,$0.01M,Berkeley Gardens 12  Brewery,,Liverpool,Elizabeth,Devon,"UK Collectables, Ltd.",1,"UK Collectables, Ltd.",4/8/2005,Large,April,4,193,Q2,9,66,(171) 555-2282,WX1 6LT,S10_4698,2,Q2,,Shipped,EMEA,100,2005,2005,66
Spain,Euro Shopping Channel,Large,2005,Motorcycles,Motorcycles,5/13/2005,$0.01M,10417,$0.01M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,5/13/2005,Large,May,5,193,Q2,4,56,(91) 555 94 44,28034,S10_4698,2,Q2,,Disputed,EMEA,100,2005,2005,56
Denmark,Danish Wholesale Imports,Large,2003,Classic Cars,Classic Cars,2/11/2003,$0.01M,10105,$0.01M,Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Danish Wholesale Imports,1,Danish Wholesale Imports,2/11/2003,Large,February,2,136,Q1,2,50,31 12 3555,1734,S10_4757,1,Q1,,Shipped,EMEA,100,2003,2003,50
Austria,Salzburg Collectables,Medium,2003,Classic Cars,Classic Cars,4/28/2003,$0.01M,10119,$0.01M,Geislweg 14,,Salzburg,Georg,Pipps,Salzburg Collectables,1,Salzburg Collectables,4/28/2003,Medium,April,4,136,Q2,11,46,6562-9555,5020,S10_4757,2,Q2,,Shipped,EMEA,100,2003,2003,46
UK,"Stylish Desk Decors, Co.",Medium,2003,Classic Cars,Classic Cars,6/12/2003,$0.00M,10129,$0.00M,35 King George,,London,Ann,Brown,"Stylish Desk Decors, Co.",1,"Stylish Desk Decors, Co.",6/12/2003,Medium,June,6,136,Q2,2,33,(171) 555-0297,WX3 6FW,S10_4757,2,Q2,,Shipped,EMEA,100,2003,2003,33
US,Mini Creations Ltd.,Medium,2003,Classic Cars,Classic Cars,8/10/2003,$0.01M,10143,$0.01M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Medium,August,8,136,Q3,15,49,5085559555,50553,S10_4757,3,Q3,MA,Shipped,NA,100,2003,2003,49
Finland,"Toys of Finland, Co.",Medium,2003,Classic Cars,Classic Cars,10/6/2003,$0.00M,10155,$0.00M,Keskuskatu 45,,Helsinki,Matti,Karttunen,"Toys of Finland, Co.",1,"Toys of Finland, Co.",10/6/2003,Medium,October,10,136,Q4,13,32,90-224 8555,21240,S10_4757,4,Q4,,Shipped,EMEA,100,2003,2003,32
Sweden,Scandinavian Gift Ideas,Medium,2003,Classic Cars,Classic Cars,10/23/2003,$0.01M,10167,$0.01M,?kergatan 24,,Boras,Maria,Larsson,Scandinavian Gift Ideas,1,Scandinavian Gift Ideas,10/23/2003,Medium,October,10,136,Q4,9,44,0695-34 6555,S-844 67,S10_4757,4,Q4,,Cancelled,EMEA,100,2003,2003,44
France,Alpha Cognac,Medium,2003,Classic Cars,Classic Cars,11/8/2003,$0.00M,10178,$0.00M,1 rue Alsace-Lorraine,,Toulouse,Annette,Roulet,Alpha Cognac,1,Alpha Cognac,11/8/2003,Medium,November,11,136,Q4,12,24,61.77.6555,31000,S10_4757,4,Q4,,Shipped,EMEA,100,2003,2003,24
UK,"Double Decker Gift Stores, Ltd",Medium,2003,Classic Cars,Classic Cars,11/14/2003,$0.00M,10186,$0.00M,120 Hanover Sq.,,London,Thomas,Hardy,"Double Decker Gift Stores, Ltd",1,"Double Decker Gift Stores, Ltd",11/14/2003,Medium,November,11,136,Q4,9,26,(171) 555-7555,WA1 1DP,S10_4757,4,Q4,,Shipped,EMEA,100,2003,2003,26
Spain,Enaco Distributors,Medium,2003,Classic Cars,Classic Cars,11/26/2003,$0.01M,10197,$0.01M,"Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,Enaco Distributors,1,Enaco Distributors,11/26/2003,Medium,November,11,136,Q4,6,45,(93) 203 4555,8022,S10_4757,4,Q4,,Shipped,EMEA,100,2003,2003,45
US,"Men 'R' US Retailers, Ltd.",Medium,2004,Classic Cars,Classic Cars,1/9/2004,$0.01M,10209,$0.01M,6047 Douglas Av.,,Los Angeles,Michael,Chandler,"Men 'R' US Retailers, Ltd.",1,"Men 'R' US Retailers, Ltd.",1/9/2004,Medium,January,1,136,Q1,8,39,2155554369,,S10_4757,1,Q1,CA,Shipped,NA,100,2004,2004,39
US,Collectable Mini Designs Co.,Medium,2004,Classic Cars,Classic Cars,2/19/2004,$0.01M,10222,$0.01M,361 Furth Circle,,San Diego,Valarie,Thompson,Collectable Mini Designs Co.,1,Collectable Mini Designs Co.,2/19/2004,Medium,February,2,136,Q1,12,49,7605558146,91217,S10_4757,1,Q1,CA,Shipped,NA,100,2004,2004,49
US,Land of Toys Inc.,Small,2004,Classic Cars,Classic Cars,5/7/2004,$0.00M,10248,$0.00M,897 Long Airport Avenue,,NYC,Kwai,Yu,Land of Toys Inc.,1,Land of Toys Inc.,5/7/2004,Small,May,5,136,Q2,3,20,2125557818,10022,S10_4757,2,Q2,NY,Cancelled,NA,100,2004,2004,20
Canada,Quebec Home Shopping Network,Medium,2004,Classic Cars,Classic Cars,6/17/2004,$0.00M,10261,$0.00M,43 rue St. Laurent,,Montreal,Jean,Fresnisre,Quebec Home Shopping Network,1,Quebec Home Shopping Network,6/17/2004,Medium,June,6,136,Q2,1,27,(514) 555-8054,H1J 1C3,S10_4757,2,Q2,Quebec,Shipped,NA,100,2004,2004,27
Belgium,Petit Auto,Medium,2004,Classic Cars,Classic Cars,7/21/2004,$0.00M,10273,$0.00M,Rue Joseph-Bens 532,,Bruxelles,Catherine,Dewey,Petit Auto,1,Petit Auto,7/21/2004,Medium,July,7,136,Q3,4,30,(02) 5554 67,B-1180,S10_4757,3,Q3,,Shipped,EMEA,100,2004,2004,30
Canada,"Royal Canadian Collectables, Ltd.",Small,2004,Classic Cars,Classic Cars,8/20/2004,$0.00M,10283,$0.00M,23 Tsawassen Blvd.,,Tsawassen,Elizabeth,Lincoln,"Royal Canadian Collectables, Ltd.",1,"Royal Canadian Collectables, Ltd.",8/20/2004,Small,August,8,136,Q3,6,25,(604) 555-4555,T2F 8M4,S10_4757,3,Q3,BC,Shipped,NA,100,2004,2004,25
US,Gifts4AllAges.com,Medium,2004,Classic Cars,Classic Cars,9/10/2004,$0.00M,10295,$0.00M,8616 Spinnaker Dr.,,Boston,Juri,Yoshido,Gifts4AllAges.com,1,Gifts4AllAges.com,9/10/2004,Medium,September,9,136,Q3,1,24,6175559555,51003,S10_4757,3,Q3,MA,Shipped,NA,100,2004,2004,24
US,"Classic Gift Ideas, Inc",Small,2004,Classic Cars,Classic Cars,10/14/2004,$0.00M,10307,$0.00M,782 First Street,,Philadelphia,Francisca,Cervantes,"Classic Gift Ideas, Inc",1,"Classic Gift Ideas, Inc",10/14/2004,Small,October,10,136,Q4,9,22,2155554695,71270,S10_4757,4,Q4,PA,Shipped,NA,100,2004,2004,22
UK,giftsbymail.co.uk,Medium,2004,Classic Cars,Classic Cars,11/1/2004,$0.00M,10316,$0.00M,Garden House Crowther Way,,Cowes,Helen,Bennett,giftsbymail.co.uk,1,giftsbymail.co.uk,11/1/2004,Medium,November,11,136,Q4,17,33,(198) 555-8888,PO31 7PJ,S10_4757,4,Q4,Isle of Wight,Shipped,EMEA,100,2004,2004,33
Norway,Baane Mini Imports,Medium,2004,Classic Cars,Classic Cars,11/5/2004,$0.00M,10325,$0.00M,Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Baane Mini Imports,1,Baane Mini Imports,11/5/2004,Medium,November,11,136,Q4,6,47,07-98 9555,4110,S10_4757,4,Q4,,Shipped,EMEA,64.93,2004,2004,47
US,Classic Legends Inc.,Small,2004,Classic Cars,Classic Cars,11/21/2004,$0.00M,10337,$0.00M,5905 Pompton St.,Suite 750,NYC,Maria,Hernandez,Classic Legends Inc.,1,Classic Legends Inc.,11/21/2004,Small,November,11,136,Q4,8,25,2125558493,10022,S10_4757,4,Q4,NY,Shipped,NA,48.05,2004,2004,25
Spain,Euro Shopping Channel,Small,2004,Classic Cars,Classic Cars,12/2/2004,$0.00M,10350,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,12/2/2004,Small,December,12,136,Q4,5,26,(91) 555 94 44,28034,S10_4757,4,Q4,,Shipped,EMEA,75.47,2004,2004,26
France,Reims Collectables,Small,2004,Classic Cars,Classic Cars,12/15/2004,$0.00M,10359,$0.00M,59 rue de l'Abbaye,,Reims,Paul,Henriot,Reims Collectables,1,Reims Collectables,12/15/2004,Small,December,12,136,Q4,6,48,26.47.1555,51100,S10_4757,4,Q4,,Shipped,EMEA,54.68,2004,2004,48
Finland,"Oulu Toy Supplies, Inc.",Medium,2005,Classic Cars,Classic Cars,1/31/2005,$0.00M,10373,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",1/31/2005,Medium,January,1,136,Q1,3,39,981-443655,90110,S10_4757,1,Q1,,Shipped,EMEA,100,2005,2005,39
US,Corporate Gift Ideas Co.,Medium,2005,Classic Cars,Classic Cars,2/23/2005,$0.00M,10384,$0.00M,7734 Strong St.,,San Francisco,Julie,Brown,Corporate Gift Ideas Co.,1,Corporate Gift Ideas Co.,2/23/2005,Medium,February,2,136,Q1,4,34,6505551386,,S10_4757,1,Q1,CA,Shipped,NA,100,2005,2005,34
France,Lyon Souveniers,Medium,2005,Classic Cars,Classic Cars,3/17/2005,$0.00M,10395,$0.00M,27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,Lyon Souveniers,1,Lyon Souveniers,3/17/2005,Medium,March,3,136,Q1,2,32,+33 1 46 62 7555,75508,S10_4757,1,Q1,,Shipped,EMEA,100,2005,2005,32
US,The Sharp Gifts Warehouse,Large,2005,Classic Cars,Classic Cars,4/1/2005,$0.01M,10400,$0.01M,3086 Ingle Ln.,,San Jose,Sue,Frick,The Sharp Gifts Warehouse,1,The Sharp Gifts Warehouse,4/1/2005,Large,April,4,136,Q2,9,64,4085553659,94217,S10_4757,2,Q2,CA,Shipped,NA,100,2005,2005,64
US,Gifts4AllAges.com,Small,2005,Classic Cars,Classic Cars,5/6/2005,$0.00M,10414,$0.00M,8616 Spinnaker Dr.,,Boston,Juri,Yoshido,Gifts4AllAges.com,1,Gifts4AllAges.com,5/6/2005,Small,May,5,136,Q2,3,19,6175559555,51003,S10_4757,2,Q2,MA,On Hold,NA,100,2005,2005,19
Norway,Baane Mini Imports,Medium,2003,Classic Cars,Classic Cars,1/29/2003,$0.01M,10103,$0.01M,Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Baane Mini Imports,1,Baane Mini Imports,1/29/2003,Medium,January,1,147,Q1,4,42,07-98 9555,4110,S10_4962,1,Q1,,Shipped,EMEA,100,2003,2003,42
France,"La Corne D'abondance, Co.",Medium,2003,Classic Cars,Classic Cars,4/1/2003,$0.00M,10114,$0.00M,"265, boulevard Charonne",,Paris,Marie,Bertrand,"La Corne D'abondance, Co.",1,"La Corne D'abondance, Co.",4/1/2003,Medium,April,4,147,Q2,8,31,(1) 42.34.2555,75012,S10_4962,2,Q2,,Shipped,EMEA,100,2003,2003,31
Spain,"Corrida Auto Replicas, Ltd",Medium,2003,Classic Cars,Classic Cars,5/28/2003,$0.00M,10126,$0.00M,"C/ Araquil, 67",,Madrid,Mart¡n,Sommer,"Corrida Auto Replicas, Ltd",1,"Corrida Auto Replicas, Ltd",5/28/2003,Medium,May,5,147,Q2,4,22,(91) 555 22 82,28023,S10_4962,2,Q2,,Shipped,EMEA,100,2003,2003,22
US,Technics Stores Inc.,Medium,2003,Classic Cars,Classic Cars,7/24/2003,$0.00M,10140,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,7/24/2003,Medium,July,7,147,Q3,4,26,6505556809,94217,S10_4962,3,Q3,CA,Shipped,NA,100,2003,2003,26
Singapore,"Dragon Souveniers, Ltd.",Medium,2003,Classic Cars,Classic Cars,9/19/2003,$0.00M,10150,$0.00M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",9/19/2003,Medium,September,9,147,Q3,1,20,+65 221 7555,79903,S10_4962,3,Q3,,Shipped,Japan,100,2003,2003,20
Austria,Mini Auto Werke,Medium,2003,Classic Cars,Classic Cars,10/21/2003,$0.00M,10164,$0.00M,Kirchgasse 6,,Graz,Roland,Mendel,Mini Auto Werke,1,Mini Auto Werke,10/21/2003,Medium,October,10,147,Q4,2,21,7675-3555,8010,S10_4962,4,Q4,,Resolved,EMEA,100,2003,2003,21
UK,"Stylish Desk Decors, Co.",Medium,2003,Classic Cars,Classic Cars,11/6/2003,$0.01M,10175,$0.01M,35 King George,,London,Ann,Brown,"Stylish Desk Decors, Co.",1,"Stylish Desk Decors, Co.",11/6/2003,Medium,November,11,147,Q4,9,33,(171) 555-0297,WX3 6FW,S10_4962,4,Q4,,Shipped,EMEA,100,2003,2003,33
US,"Classic Gift Ideas, Inc",Medium,2003,Classic Cars,Classic Cars,11/13/2003,$0.00M,10183,$0.00M,782 First Street,,Philadelphia,Francisca,Cervantes,"Classic Gift Ideas, Inc",1,"Classic Gift Ideas, Inc",11/13/2003,Medium,November,11,147,Q4,1,28,2155554695,71270,S10_4962,4,Q4,PA,Shipped,NA,100,2003,2003,28
France,"Saveley & Henriot, Co.",Medium,2003,Classic Cars,Classic Cars,11/25/2003,$0.00M,10194,$0.00M,"2, rue du Commerce",,Lyon,Mary,Saveley,"Saveley & Henriot, Co.",1,"Saveley & Henriot, Co.",11/25/2003,Medium,November,11,147,Q4,4,26,78.32.5555,69004,S10_4962,4,Q4,,Shipped,EMEA,100,2003,2003,26
US,Diecast Collectables,Medium,2003,Classic Cars,Classic Cars,12/9/2003,$0.00M,10207,$0.00M,6251 Ingle Ln.,,Boston,Valarie,Franco,Diecast Collectables,1,Diecast Collectables,12/9/2003,Medium,December,12,147,Q4,15,31,6175552555,51003,S10_4962,4,Q4,MA,Shipped,NA,100,2003,2003,31
Singapore,Handji Gifts& Co,Large,2004,Classic Cars,Classic Cars,2/4/2004,$0.01M,10217,$0.01M,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Wendy,Victorino,Handji Gifts& Co,1,Handji Gifts& Co,2/4/2004,Large,February,2,147,Q1,4,48,+65 224 1555,69045,S10_4962,1,Q1,,Shipped,APAC,100,2004,2004,48
US,Mini Gifts Distributors Ltd.,Medium,2004,Classic Cars,Classic Cars,3/11/2004,$0.01M,10229,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/11/2004,Medium,March,3,147,Q1,9,50,4155551450,97562,S10_4962,1,Q1,CA,Shipped,NA,100,2004,2004,50
US,Super Scale Inc.,Medium,2004,Classic Cars,Classic Cars,5/4/2004,$0.00M,10245,$0.00M,567 North Pendale Street,,New Haven,Leslie,Murphy,Super Scale Inc.,1,Super Scale Inc.,5/4/2004,Medium,May,5,147,Q2,2,28,2035559545,97823,S10_4962,2,Q2,CT,Shipped,NA,100,2004,2004,28
Singapore,Handji Gifts& Co,Medium,2004,Classic Cars,Classic Cars,6/15/2004,$0.00M,10259,$0.00M,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Wendy,Victorino,Handji Gifts& Co,1,Handji Gifts& Co,6/15/2004,Medium,June,6,147,Q2,12,26,+65 224 1555,69045,S10_4962,2,Q2,,Shipped,APAC,100,2004,2004,26
Australia,Souveniers And Things Co.,Medium,2004,Classic Cars,Classic Cars,7/19/2004,$0.00M,10270,$0.00M,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Souveniers And Things Co.,1,Souveniers And Things Co.,7/19/2004,Medium,July,7,147,Q3,2,32,+61 2 9495 8555,2067,S10_4962,3,Q3,NSW,Shipped,APAC,100,2004,2004,32
US,Diecast Classics Inc.,Large,2004,Classic Cars,Classic Cars,8/19/2004,$0.01M,10281,$0.01M,7586 Pompton St.,,Allentown,Kyung,Yu,Diecast Classics Inc.,1,Diecast Classics Inc.,8/19/2004,Large,August,8,147,Q3,9,44,2155551555,70267,S10_4962,3,Q3,PA,Shipped,NA,100,2004,2004,44
