Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber, Sales ,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
US,IKEA,Large,2019,Bookcases & shelving units,Bookcases & shelving units,12-04-2019,$0.01M,10134," 3,100 ",27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,IKEA,1,IKEA,12-04-2019,Large,April,4,193,Q2,4,31,+33 1 46 62 7555,75508,S10_4698,2,Q2,Texas,Shipped,EMEA,100,2019,2019,31
US,Walmart,Medium,2020,Room dividers,Room dividers,22-09-2020,$0.01M,10145," 3,300 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Walmart,1,Walmart,22-09-2020,Medium,September,9,193,Q3,8,33,6265557265,90003,S10_4698,3,Q3,Texas,Shipped,NA,100,2020,2020,33
US,Lowes,Medium,2019,Children's furniture,Children's furniture,14-07-2021,$0.00M,10159," 2,200 ",7734 Strong St.,,San Francisco,Julie,Brown,Lowes,1,Lowes,14-07-2021,Medium,July,7,193,Q3,16,22,6505551386,,S10_4698,3,Q3,Colorado,Shipped,NA,100,2019,2019,22
US,Walmart,Medium,2019,Chairs,Chairs,16-12-2019,$0.00M,10168," 2,000 ",9408 Furth Circle,,Burlingame,Juri,Hirano,Walmart,1,Walmart,16-12-2019,Medium,December,12,193,Q4,3,20,6505556809,94217,S10_4698,4,Q4,California,Shipped,NA,100,2019,2019,20
US,Menards,Large,2020,Room dividers,Room dividers,10-03-2020,$0.01M,10180," 4,100 ","184, chausse de Tournai",,Lille,Martine,Rance,Menards,1,Menards,10-03-2020,Large,March,3,193,Q1,11,41,20.16.1555,59000,S10_4698,1,Q1,Texas,Shipped,EMEA,100,2020,2020,41
US,Lowes,Large,2021,Beds,Beds,30-07-2019,$0.01M,10188," 4,500 ","Drammen 121, PR 744 Sentrum",,Bergen,Veysel,Oeztan,Lowes,1,Lowes,30-07-2019,Large,July,7,193,Q3,3,45,+47 2267 3215,N 5804,S10_4698,3,Q3,California,Shipped,EMEA,100,2021,2021,45
US,Menards,Large,2020,Chairs,Chairs,23-05-2021,$0.01M,10201," 4,900 ",5557 North Pendale Street,,San Francisco,Julie,Murphy,Menards,1,Menards,23-05-2021,Large,May,5,193,Q2,4,49,6505555787,,S10_4698,2,Q2,Texas,Shipped,NA,100,2020,2020,49
US,IKEA,Medium,2021,Chairs,Chairs,02-03-2019,$0.01M,10210," 3,400 ","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Mory,Kentary,IKEA,1,IKEA,02-03-2019,Medium,March,3,193,Q1,1,34,+81 06 6342 5555,530-0003,S10_4698,1,Q1,Colorado,Shipped,Japan,100,2021,2021,34
US,Lowes,Large,2020,Chairs,Chairs,26-03-2019,$0.01M,10223," 4,900 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,Lowes,1,Lowes,26-03-2019,Large,March,3,193,Q1,3,49,03 9520 4555,3004,S10_4698,1,Q1,Florida,Shipped,APAC,100,2020,2020,49
US,Lowes,Large,2019,Cabinets & cupboards,Cabinets & cupboards,16-04-2021,$0.01M,10237," 3,900 ",2678 Kingston Rd.,Suite 101,NYC,Michael,Frick,Lowes,1,Lowes,16-04-2021,Large,April,4,193,Q2,9,39,2125551500,10022,S10_4698,2,Q2,Massachusetts,Shipped,NA,100,2019,2019,39
US,Menards,Large,2020,Beds,Beds,22-04-2019,$0.01M,10251," 4,300 ",7476 Moss Rd.,,Newark,William,Brown,Menards,1,Menards,22-04-2019,Large,April,4,193,Q2,4,43,2015559350,94019,S10_4698,2,Q2,Florida,Shipped,NA,100,2020,2020,43
US,Menards,Large,2020,Clocks,Clocks,12-05-2021,$0.01M,10263," 4,100 ",25593 South Bay Ln.,,Bridgewater,Julie,King,Menards,1,Menards,12-05-2021,Large,May,5,193,Q2,4,41,2035552570,97562,S10_4698,2,Q2,Washington,Shipped,NA,100,2020,2020,41
US,Home Depot,Medium,2019,TV & media furniture,TV & media furniture,24-05-2019,$0.01M,10275," 3,600 ","67, rue des Cinquante Otages",,Nantes,Janine,Labrune,Home Depot,1,Home Depot,24-05-2019,Medium,May,5,193,Q2,3,36,40.67.8555,44000,S10_4698,2,Q2,Texas,Shipped,EMEA,100,2019,2019,36
US,Walmart,Medium,2019,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",03-01-2021,$0.01M,10285," 2,700 ",39323 Spinnaker Dr.,,Cambridge,Marta,Hernandez,Walmart,1,Walmart,03-01-2021,Medium,January,1,193,Q1,8,27,6175558555,51247,S10_4698,1,Q1,Washington,Shipped,NA,100,2019,2019,27
US,Menards,Medium,2020,Chairs,Chairs,14-04-2019,$0.01M,10299," 2,900 ",Keskuskatu 45,,Helsinki,Matti,Karttunen,Menards,1,Menards,14-04-2019,Medium,April,4,193,Q2,11,29,90-224 8555,21240,S10_4698,2,Q2,Florida,Shipped,EMEA,100,2020,2020,29
US,Menards,Medium,2020,Children's furniture,Children's furniture,28-05-2020,$0.00M,10308," 2,000 ",3758 North Pendale Street,,White Plains,Steve,Frick,Menards,1,Menards,28-05-2020,Medium,May,5,193,Q2,1,20,9145554562,24067,S10_4698,2,Q2,Florida,Shipped,NA,100,2020,2020,20
US,Home Depot,Large,2021,Trolleys,Trolleys,29-04-2021,$0.01M,10318," 3,700 ",7586 Pompton St.,,Allentown,Kyung,Yu,Home Depot,1,Home Depot,29-04-2021,Large,April,4,193,Q2,3,37,2155551555,70267,S10_4698,2,Q2,Illinois,Shipped,NA,100,2021,2021,37
US,Menards,Medium,2021,Beds,Beds,11-04-2019,$0.01M,10329," 2,600 ",897 Long Airport Avenue,,NYC,Kwai,Yu,Menards,1,Menards,11-04-2019,Medium,April,4,193,Q2,3,26,2125557818,10022,S10_4698,2,Q2,Florida,Shipped,NA,100,2021,2021,26
US,Walmart,Small,2019,Chairs,Chairs,15-04-2019,$0.00M,10339," 2,990 ",2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,Walmart,1,Walmart,15-04-2019,Small,April,4,193,Q2,3,39,+81 3 3584 0555,106-0032,S10_4698,2,Q2,Colorado,Shipped,Japan,76.67,2019,2019,39
US,Home Depot,Medium,2020,Children's furniture,Children's furniture,03-09-2020,$0.00M,10362," 2,200 ",9408 Furth Circle,,Burlingame,Juri,Hirano,Home Depot,1,Home Depot,03-09-2020,Medium,September,9,193,Q3,4,22,6505556809,94217,S10_4698,3,Q3,Florida,Shipped,NA,100,2020,2020,22
US,Home Depot,Medium,2019,Tables & desks,Tables & desks,29-10-2019,$0.00M,10374," 2,200 ",31 Duncan St. West End,,South Brisbane,Tony,Calaghan,Home Depot,1,Home Depot,29-10-2019,Medium,October,10,193,Q4,1,22,61-7-3844-6555,4101,S10_4698,4,Q4,Florida,Shipped,APAC,100,2019,2019,22
US,Menards,Small,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,20-08-2019,$0.00M,10388," 1,822 ",1785 First Street,,New Bedford,Violeta,Benitez,Menards,1,Menards,20-08-2019,Small,August,8,193,Q3,7,21,5085552555,50553,S10_4698,3,Q3,Illinois,Shipped,NA,86.77,2021,2021,21
US,Menards,Large,2021,Children's furniture,Children's furniture,26-07-2021,$0.01M,10403," 6,600 ",Berkeley Gardens 12  Brewery,,Liverpool,Elizabeth,Devon,Menards,1,Menards,26-07-2021,Large,July,7,193,Q3,9,66,(171) 555-2282,WX1 6LT,S10_4698,3,Q3,New York,Shipped,EMEA,100,2021,2021,66
US,Walmart,Large,2021,Trolleys,Trolleys,17-10-2019,$0.01M,10417," 5,600 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,17-10-2019,Large,October,10,193,Q4,4,56,(91) 555 94 44,28034,S10_4698,4,Q4,Florida,Disputed,EMEA,100,2021,2021,56
US,Home Depot,Large,2019,Children's furniture,Children's furniture,25-07-2019,$0.01M,10105," 5,000 ",Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Home Depot,1,Home Depot,25-07-2019,Large,July,7,136,Q3,2,50,31 12 3555,1734,S10_4757,3,Q3,Georgia,Shipped,EMEA,100,2019,2019,50
US,Walmart,Medium,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",23-02-2021,$0.01M,10119," 4,600 ",Geislweg 14,,Salzburg,Georg,Pipps,Walmart,1,Walmart,23-02-2021,Medium,February,2,136,Q1,11,46,6562-9555,5020,S10_4757,1,Q1,Georgia,Shipped,EMEA,100,2021,2021,46
US,Home Depot,Medium,2020,Bookcases & shelving units,Bookcases & shelving units,15-12-2019,$0.00M,10129," 3,300 ",35 King George,,London,Ann,Brown,Home Depot,1,Home Depot,15-12-2019,Medium,December,12,136,Q4,2,33,(171) 555-0297,WX3 6FW,S10_4757,4,Q4,New York,Shipped,EMEA,100,2020,2020,33
US,Walmart,Medium,2021,Room dividers,Room dividers,18-10-2021,$0.01M,10143," 4,900 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,18-10-2021,Medium,October,10,136,Q4,15,49,5085559555,50553,S10_4757,4,Q4,Massachusetts,Shipped,NA,100,2021,2021,49
US,Walmart,Medium,2020,Chairs,Chairs,22-07-2019,$0.00M,10155," 3,200 ",Keskuskatu 45,,Helsinki,Matti,Karttunen,Walmart,1,Walmart,22-07-2019,Medium,July,7,136,Q3,13,32,90-224 8555,21240,S10_4757,3,Q3,California,Shipped,EMEA,100,2020,2020,32
US,Home Depot,Medium,2020,Clocks,Clocks,09-01-2020,$0.01M,10167," 4,400 ",?kergatan 24,,Boras,Maria,Larsson,Home Depot,1,Home Depot,09-01-2020,Medium,January,1,136,Q1,9,44,0695-34 6555,S-844 67,S10_4757,1,Q1,Colorado,Cancelled,EMEA,100,2020,2020,44
US,Walmart,Medium,2021,Sofas & armchairs,Sofas & armchairs,03-09-2021,$0.00M,10178," 2,400 ",1 rue Alsace-Lorraine,,Toulouse,Annette,Roulet,Walmart,1,Walmart,03-09-2021,Medium,September,9,136,Q3,12,24,61.77.6555,31000,S10_4757,3,Q3,Arizona,Shipped,EMEA,100,2021,2021,24
US,IKEA,Medium,2020,Chairs,Chairs,18-06-2020,$0.00M,10186," 2,600 ",120 Hanover Sq.,,London,Thomas,Hardy,IKEA,1,IKEA,18-06-2020,Medium,June,6,136,Q2,9,26,(171) 555-7555,WA1 1DP,S10_4757,2,Q2,Illinois,Shipped,EMEA,100,2020,2020,26
US,Walmart,Medium,2019,Clocks,Clocks,21-10-2021,$0.01M,10197," 4,500 ","Rambla de Catalu¤a, 23",,Barcelona,Eduardo,Saavedra,Walmart,1,Walmart,21-10-2021,Medium,October,10,136,Q4,6,45,(93) 203 4555,8022,S10_4757,4,Q4,New York,Shipped,EMEA,100,2019,2019,45
US,Walmart,Medium,2020,Tables & desks,Tables & desks,30-03-2019,$0.01M,10209," 3,900 ",6047 Douglas Av.,,Los Angeles,Michael,Chandler,Walmart,1,Walmart,30-03-2019,Medium,March,3,136,Q1,8,39,2155554369,,S10_4757,1,Q1,New Jersey,Shipped,NA,100,2020,2020,39
US,Menards,Medium,2020,Wardrobes,Wardrobes,04-09-2021,$0.01M,10222," 4,900 ",361 Furth Circle,,San Diego,Valarie,Thompson,Menards,1,Menards,04-09-2021,Medium,September,9,136,Q3,12,49,7605558146,91217,S10_4757,3,Q3,Florida,Shipped,NA,100,2020,2020,49
US,IKEA,Small,2020,Wardrobes,Wardrobes,05-03-2021,$0.00M,10248," 2,000 ",897 Long Airport Avenue,,NYC,Kwai,Yu,IKEA,1,IKEA,05-03-2021,Small,March,3,136,Q1,3,20,2125557818,10022,S10_4757,1,Q1,New Jersey,Cancelled,NA,100,2020,2020,20
US,IKEA,Medium,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,05-09-2021,$0.00M,10261," 2,700 ",43 rue St. Laurent,,Montreal,Jean,Fresnisre,IKEA,1,IKEA,05-09-2021,Medium,September,9,136,Q3,1,27,(514) 555-8054,H1J 1C3,S10_4757,3,Q3,Colorado,Shipped,NA,100,2021,2021,27
US,Walmart,Medium,2020,Tables & desks,Tables & desks,24-03-2021,$0.00M,10273," 3,000 ",Rue Joseph-Bens 532,,Bruxelles,Catherine,Dewey,Walmart,1,Walmart,24-03-2021,Medium,March,3,136,Q1,4,30,(02) 5554 67,B-1180,S10_4757,1,Q1,Pennsylvania,Shipped,EMEA,100,2020,2020,30
US,Lowes,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,24-01-2019,$0.00M,10283," 2,500 ",23 Tsawassen Blvd.,,Tsawassen,Elizabeth,Lincoln,Lowes,1,Lowes,24-01-2019,Small,January,1,136,Q1,6,25,(604) 555-4555,T2F 8M4,S10_4757,1,Q1,Texas,Shipped,NA,100,2019,2019,25
US,Menards,Medium,2020,Beds,Beds,21-04-2020,$0.00M,10295," 2,400 ",8616 Spinnaker Dr.,,Boston,Juri,Yoshido,Menards,1,Menards,21-04-2020,Medium,April,4,136,Q2,1,24,6175559555,51003,S10_4757,2,Q2,New York,Shipped,NA,100,2020,2020,24
US,IKEA,Small,2019,Cabinets & cupboards,Cabinets & cupboards,01-07-2019,$0.00M,10307," 2,200 ",782 First Street,,Philadelphia,Francisca,Cervantes,IKEA,1,IKEA,01-07-2019,Small,July,7,136,Q3,9,22,2155554695,71270,S10_4757,3,Q3,California,Shipped,NA,100,2019,2019,22
US,Menards,Medium,2019,Bookcases & shelving units,Bookcases & shelving units,29-12-2021,$0.00M,10316," 3,300 ",Garden House Crowther Way,,Cowes,Helen,Bennett,Menards,1,Menards,29-12-2021,Medium,December,12,136,Q4,17,33,(198) 555-8888,PO31 7PJ,S10_4757,4,Q4,New York,Shipped,EMEA,100,2019,2019,33
US,Home Depot,Medium,2020,Outdoor furniture,Outdoor furniture,19-12-2020,$0.00M,10325," 3,052 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Home Depot,1,Home Depot,19-12-2020,Medium,December,12,136,Q4,6,47,07-98 9555,4110,S10_4757,4,Q4,Florida,Shipped,EMEA,64.93,2020,2020,47
US,Home Depot,Small,2019,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",08-08-2020,$0.00M,10337," 1,201 ",5905 Pompton St.,Suite 750,NYC,Maria,Hernandez,Home Depot,1,Home Depot,08-08-2020,Small,August,8,136,Q3,8,25,2125558493,10022,S10_4757,3,Q3,Colorado,Shipped,NA,48.05,2019,2019,25
US,Lowes,Small,2021,Outdoor furniture,Outdoor furniture,18-02-2019,$0.00M,10350," 1,962 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Lowes,1,Lowes,18-02-2019,Small,February,2,136,Q1,5,26,(91) 555 94 44,28034,S10_4757,1,Q1,Illinois,Shipped,EMEA,75.47,2021,2021,26
US,Home Depot,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,20-08-2019,$0.00M,10359," 2,625 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Home Depot,1,Home Depot,20-08-2019,Small,August,8,136,Q3,6,48,26.47.1555,51100,S10_4757,3,Q3,New York,Shipped,EMEA,54.68,2019,2019,48
US,Lowes,Medium,2019,Cabinets & cupboards,Cabinets & cupboards,02-03-2019,$0.00M,10373," 3,900 ",Torikatu 38,,Oulu,Pirkko,Koskitalo,Lowes,1,Lowes,02-03-2019,Medium,March,3,136,Q1,3,39,981-443655,90110,S10_4757,1,Q1,Washington,Shipped,EMEA,100,2019,2019,39
US,Menards,Medium,2021,Outdoor furniture,Outdoor furniture,27-04-2021,$0.00M,10384," 3,400 ",7734 Strong St.,,San Francisco,Julie,Brown,Menards,1,Menards,27-04-2021,Medium,April,4,136,Q2,4,34,6505551386,,S10_4757,2,Q2,Washington,Shipped,NA,100,2021,2021,34
US,Menards,Medium,2021,Trolleys,Trolleys,29-09-2019,$0.00M,10395," 3,200 ",27 rue du Colonel Pierre Avia,,Paris,Daniel,Da Cunha,Menards,1,Menards,29-09-2019,Medium,September,9,136,Q3,2,32,+33 1 46 62 7555,75508,S10_4757,3,Q3,New Jersey,Shipped,EMEA,100,2021,2021,32
US,IKEA,Large,2019,Trolleys,Trolleys,30-03-2021,$0.01M,10400," 6,400 ",3086 Ingle Ln.,,San Jose,Sue,Frick,IKEA,1,IKEA,30-03-2021,Large,March,3,136,Q1,9,64,4085553659,94217,S10_4757,1,Q1,Texas,Shipped,NA,100,2019,2019,64
US,Home Depot,Small,2021,Chairs,Chairs,29-08-2020,$0.00M,10414," 1,900 ",8616 Spinnaker Dr.,,Boston,Juri,Yoshido,Home Depot,1,Home Depot,29-08-2020,Small,August,8,136,Q3,3,19,6175559555,51003,S10_4757,3,Q3,Texas,On Hold,NA,100,2021,2021,19
US,Home Depot,Medium,2020,Bar furniture,Bar furniture,11-03-2019,$0.01M,10103," 4,200 ",Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Home Depot,1,Home Depot,11-03-2019,Medium,March,3,147,Q1,4,42,07-98 9555,4110,S10_4962,1,Q1,Colorado,Shipped,EMEA,100,2020,2020,42
US,Walmart,Medium,2020,Cafe furniture,Cafe furniture,15-03-2020,$0.00M,10114," 3,100 ","265, boulevard Charonne",,Paris,Marie,Bertrand,Walmart,1,Walmart,15-03-2020,Medium,March,3,147,Q1,8,31,(1) 42.34.2555,75012,S10_4962,1,Q1,Florida,Shipped,EMEA,100,2020,2020,31
US,IKEA,Medium,2020,Nursery furniture,Nursery furniture,07-02-2020,$0.00M,10126," 2,200 ","C/ Araquil, 67",,Madrid,Mart¡n,Sommer,IKEA,1,IKEA,07-02-2020,Medium,February,2,147,Q1,4,22,(91) 555 22 82,28023,S10_4962,1,Q1,New Jersey,Shipped,EMEA,100,2020,2020,22
US,IKEA,Medium,2019,Cafe furniture,Cafe furniture,12-11-2020,$0.00M,10140," 2,600 ",9408 Furth Circle,,Burlingame,Juri,Hirano,IKEA,1,IKEA,12-11-2020,Medium,November,11,147,Q4,4,26,6505556809,94217,S10_4962,4,Q4,Colorado,Shipped,NA,100,2019,2019,26
US,Lowes,Medium,2021,Chairs,Chairs,29-06-2021,$0.00M,10150," 2,000 ","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,Lowes,1,Lowes,29-06-2021,Medium,June,6,147,Q2,1,20,+65 221 7555,79903,S10_4962,2,Q2,New York,Shipped,Japan,100,2021,2021,20
US,Walmart,Medium,2019,Cabinets & cupboards,Cabinets & cupboards,04-04-2020,$0.00M,10164," 2,100 ",Kirchgasse 6,,Graz,Roland,Mendel,Walmart,1,Walmart,04-04-2020,Medium,April,4,147,Q2,2,21,7675-3555,8010,S10_4962,2,Q2,Florida,Resolved,EMEA,100,2019,2019,21
US,Menards,Medium,2019,Bookcases & shelving units,Bookcases & shelving units,18-01-2019,$0.01M,10175," 3,300 ",35 King George,,London,Ann,Brown,Menards,1,Menards,18-01-2019,Medium,January,1,147,Q1,9,33,(171) 555-0297,WX3 6FW,S10_4962,1,Q1,Colorado,Shipped,EMEA,100,2019,2019,33
US,IKEA,Medium,2020,Children's furniture,Children's furniture,24-09-2019,$0.00M,10183," 2,800 ",782 First Street,,Philadelphia,Francisca,Cervantes,IKEA,1,IKEA,24-09-2019,Medium,September,9,147,Q3,1,28,2155554695,71270,S10_4962,3,Q3,Texas,Shipped,NA,100,2020,2020,28
US,Walmart,Medium,2020,Tables & desks,Tables & desks,19-03-2020,$0.00M,10194," 2,600 ","2, rue du Commerce",,Lyon,Mary,Saveley,Walmart,1,Walmart,19-03-2020,Medium,March,3,147,Q1,4,26,78.32.5555,69004,S10_4962,1,Q1,Florida,Shipped,EMEA,100,2020,2020,26
US,IKEA,Medium,2019,Wardrobes,Wardrobes,21-12-2020,$0.00M,10207," 3,100 ",6251 Ingle Ln.,,Boston,Valarie,Franco,IKEA,1,IKEA,21-12-2020,Medium,December,12,147,Q4,15,31,6175552555,51003,S10_4962,4,Q4,Arizona,Shipped,NA,100,2019,2019,31
US,Menards,Large,2021,Trolleys,Trolleys,03-05-2021,$0.01M,10217," 4,800 ",Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Wendy,Victorino,Menards,1,Menards,03-05-2021,Large,May,5,147,Q2,4,48,+65 224 1555,69045,S10_4962,2,Q2,New Jersey,Shipped,APAC,100,2021,2021,48
US,Lowes,Medium,2021,TV & media furniture,TV & media furniture,08-02-2020,$0.01M,10229," 5,000 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Lowes,1,Lowes,08-02-2020,Medium,February,2,147,Q1,9,50,4155551450,97562,S10_4962,1,Q1,Florida,Shipped,NA,100,2021,2021,50
US,Lowes,Medium,2020,Nursery furniture,Nursery furniture,30-01-2020,$0.00M,10245," 2,800 ",567 North Pendale Street,,New Haven,Leslie,Murphy,Lowes,1,Lowes,30-01-2020,Medium,January,1,147,Q1,2,28,2035559545,97823,S10_4962,1,Q1,New Jersey,Shipped,NA,100,2020,2020,28
US,IKEA,Medium,2020,Cafe furniture,Cafe furniture,27-01-2019,$0.00M,10259," 2,600 ",Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Wendy,Victorino,IKEA,1,IKEA,27-01-2019,Medium,January,1,147,Q1,12,26,+65 224 1555,69045,S10_4962,1,Q1,Illinois,Shipped,APAC,100,2020,2020,26
US,Lowes,Medium,2019,Trolleys,Trolleys,28-09-2019,$0.00M,10270," 3,200 ","Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,Adrian,Huxley,Lowes,1,Lowes,28-09-2019,Medium,September,9,147,Q3,2,32,+61 2 9495 8555,2067,S10_4962,3,Q3,New Jersey,Shipped,APAC,100,2019,2019,32
US,Menards,Large,2020,Bookcases & shelving units,Bookcases & shelving units,03-06-2021,$0.01M,10281," 4,400 ",7586 Pompton St.,,Allentown,Kyung,Yu,Menards,1,Menards,03-06-2021,Large,June,6,147,Q2,9,44,2155551555,70267,S10_4962,2,Q2,New Jersey,Shipped,NA,100,2020,2020,44
US,IKEA,Medium,2021,Nursery furniture,Nursery furniture,23-09-2020,$0.00M,10291," 3,000 ",?kergatan 24,,Boras,Maria,Larsson,IKEA,1,IKEA,23-09-2020,Medium,September,9,147,Q3,4,30,0695-34 6555,S-844 67,S10_4962,3,Q3,New Jersey,Shipped,EMEA,100,2021,2021,30
US,Walmart,Medium,2021,Chairs,Chairs,03-08-2019,$0.01M,10305," 3,800 ",39323 Spinnaker Dr.,,Cambridge,Marta,Hernandez,Walmart,1,Walmart,03-08-2019,Medium,August,8,147,Q3,13,38,6175558555,51247,S10_4962,3,Q3,Washington,Shipped,NA,100,2021,2021,38
US,IKEA,Medium,2021,Bookcases & shelving units,Bookcases & shelving units,31-07-2019,$0.01M,10313," 4,000 ",1900 Oak St.,,Vancouver,Yoshi,Tannamuri,IKEA,1,IKEA,31-07-2019,Medium,July,7,147,Q3,7,40,(604) 555-3392,V3F 2K1,S10_4962,3,Q3,Arizona,Shipped,NA,100,2021,2021,40
US,IKEA,Small,2020,Cabinets & cupboards,Cabinets & cupboards,03-02-2020,$0.00M,10322," 2,852 ",2304 Long Airport Avenue,,Nashua,Valarie,Young,IKEA,1,IKEA,03-02-2020,Small,February,2,147,Q1,8,46,6035558647,62005,S10_4962,1,Q1,California,Shipped,NA,61.99,2020,2020,46
US,Home Depot,Medium,2021,Outdoor furniture,Outdoor furniture,09-10-2020,$0.00M,10334," 2,600 ",Berguvsv„gen  8,,Lule,Christina,Berglund,Home Depot,1,Home Depot,09-10-2020,Medium,October,10,147,Q4,2,26,0921-12 3555,S-958 22,S10_4962,4,Q4,Illinois,On Hold,EMEA,100,2021,2021,26
US,IKEA,Medium,2020,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",27-06-2019,$0.00M,10347," 2,700 ",636 St Kilda Road,Level 3,Melbourne,Peter,Ferguson,IKEA,1,IKEA,27-06-2019,Medium,June,6,147,Q2,2,27,03 9520 4555,3004,S10_4962,2,Q2,Arizona,Shipped,APAC,100,2020,2020,27
US,Home Depot,Medium,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",17-06-2020,$0.01M,10357," 4,300 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Home Depot,1,Home Depot,17-06-2020,Medium,June,6,147,Q2,9,43,4155551450,97562,S10_4962,2,Q2,Massachusetts,Shipped,NA,100,2021,2021,43
US,Home Depot,Small,2020,Children's furniture,Children's furniture,22-11-2019,$0.00M,10370," 2,297 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Home Depot,1,Home Depot,22-11-2019,Small,November,11,147,Q4,4,35,02 9936 8555,2060,S10_4962,4,Q4,New York,Shipped,APAC,65.63,2020,2020,35
US,Menards,Medium,2020,Wardrobes,Wardrobes,17-11-2020,$0.01M,10381," 3,700 ",7734 Strong St.,,San Francisco,Julie,Brown,Menards,1,Menards,17-11-2020,Medium,November,11,147,Q4,6,37,6505551386,,S10_4962,4,Q4,Florida,Shipped,NA,100,2020,2020,37
US,Menards,Small,2019,Nursery furniture,Nursery furniture,14-03-2021,$0.00M,10391," 1,735 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Menards,1,Menards,14-03-2021,Small,March,3,147,Q1,7,37,02 9936 8555,2060,S10_4962,1,Q1,California,Shipped,APAC,46.9,2019,2019,37
US,IKEA,Medium,2021,Clocks,Clocks,03-03-2021,$0.00M,10411," 2,700 ",43 rue St. Laurent,,Montreal,Jean,Fresnisre,IKEA,1,IKEA,03-03-2021,Medium,March,3,147,Q1,2,27,(514) 555-8054,H1J 1C3,S10_4962,1,Q1,Arizona,Shipped,NA,100,2021,2021,27
US,Lowes,Medium,2019,Wardrobes,Wardrobes,06-12-2021,$0.01M,10425," 3,800 ","67, rue des Cinquante Otages",,Nantes,Janine,Labrune,Lowes,1,Lowes,06-12-2021,Medium,December,12,147,Q4,12,38,40.67.8555,44000,S10_4962,4,Q4,Texas,In Process,EMEA,100,2019,2019,38
US,Walmart,Medium,2021,Outdoor furniture,Outdoor furniture,22-06-2020,$0.01M,10108," 3,300 ",15 McCallum Street - NatWest Center #13-03,,Makati City,Arnold,Cruz,Walmart,1,Walmart,22-06-2020,Medium,June,6,194,Q2,6,33,+63 2 555 3587,1227 MM,S12_1099,2,Q2,Illinois,Shipped,Japan,100,2021,2021,33
US,IKEA,Large,2019,Wardrobes,Wardrobes,31-01-2019,$0.01M,10122," 4,200 ","12, rue des Bouchers",,Marseille,Laurence,Lebihan,IKEA,1,IKEA,31-01-2019,Large,January,1,194,Q1,10,42,91.24.4555,13008,S12_1099,1,Q1,Washington,Shipped,EMEA,100,2019,2019,42
US,Home Depot,Large,2020,Tables & desks,Tables & desks,21-02-2019,$0.01M,10135," 4,200 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Home Depot,1,Home Depot,21-02-2019,Large,February,2,194,Q1,7,42,4155551450,97562,S12_1099,1,Q1,Arizona,Shipped,NA,100,2020,2020,42
US,Menards,Large,2019,Wardrobes,Wardrobes,03-05-2020,$0.01M,10147," 4,800 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,Menards,1,Menards,03-05-2020,Large,May,5,194,Q2,7,48,6175558555,58339,S12_1099,2,Q2,Pennsylvania,Shipped,NA,100,2019,2019,48
US,Menards,Large,2020,Room dividers,Room dividers,30-07-2021,$0.01M,10159," 4,100 ",7734 Strong St.,,San Francisco,Julie,Brown,Menards,1,Menards,30-07-2021,Large,July,7,194,Q3,2,41,6505551386,,S12_1099,3,Q3,Texas,Shipped,NA,100,2020,2020,41
